# Chain:	[5778.4, 3820.7, 3411.54, 2550.85, 2265.8, 1738.19, 9.4057]
# Electron_projectile_energy, keV	cross_section, cm^2
1.000000000000000000e+00	0.000000000000000000e+00
7.637185929648241256e+01	3.520775150441528262e-30
1.517437185929648251e+02	1.242204288533456371e-31
2.271155778894472519e+02	1.846151588308239064e-32
3.024874371859296502e+02	4.841363046605478992e-33
3.778592964824120486e+02	1.726941956068266359e-33
4.532311557788945038e+02	7.462731022819850271e-34
5.286030150753769021e+02	3.681081271209694061e-34
6.039748743718593005e+02	1.997228361198277215e-34
6.793467336683416988e+02	1.165616858473060065e-34
7.547185929648240972e+02	7.207799060100739179e-35
8.300904522613064955e+02	4.671682698794541275e-35
9.054623115577890076e+02	3.134676179167362912e-35
9.808341708542714059e+02	2.181436184543283628e-35
1.056206030150753804e+03	9.683366529503523245e-18
1.131577889447236203e+03	4.653224088706857750e-15
1.206949748743718601e+03	3.758884197223187519e-18
1.282321608040200999e+03	5.239116151032618777e-18
1.357693467336683398e+03	3.015870379630520578e-18
1.433065326633165796e+03	1.253518880278703562e-17
1.508437185929648194e+03	1.114998685903473090e-16
1.583809045226130593e+03	3.738934921926101149e-18
1.659180904522612991e+03	4.721903036891997566e-20
1.734552763819095389e+03	6.884016020965038114e-15
1.809924623115578015e+03	1.099550635958595741e-15
1.885296482412060413e+03	1.629074631590275800e-14
1.960668341708542812e+03	1.313615736284819717e-17
2.036040201005025210e+03	3.658006036989341169e-20
2.111412060301507609e+03	1.022771487801160684e-17
2.186783919597990007e+03	9.801705426814407523e-19
2.262155778894472405e+03	6.760020563692695021e-19
2.337527638190954804e+03	1.348249491656354991e-20
2.412899497487437202e+03	6.884734061189313843e-21
2.488271356783919600e+03	2.070473183721002396e-19
2.563643216080401999e+03	1.120205063854080082e-18
2.639015075376884397e+03	4.438457976502979300e-17
2.714386934673366795e+03	1.199338043556880859e-19
2.789758793969849194e+03	5.988758425363334642e-21
2.865130653266331592e+03	2.519032498863250474e-20
2.940502512562813990e+03	3.266195586976604408e-22
3.015874371859296389e+03	7.915859437374104107e-23
3.091246231155778787e+03	4.688001806624533166e-23
3.166618090452261185e+03	3.599613655378291719e-23
3.241989949748743584e+03	2.372225452373763432e-23
3.317361809045225982e+03	2.901151774601271999e-23
3.392733668341708380e+03	2.464499145740578410e-23
3.468105527638190779e+03	6.672128649684201659e-23
3.543477386934673177e+03	1.677093615388525372e-22
3.618849246231156030e+03	8.638795000181731563e-22
3.694221105527638429e+03	6.096046298671291901e-20
3.769592964824120827e+03	4.202609009627414957e-21
3.844964824120603225e+03	1.379420871148584756e-21
3.920336683417085624e+03	1.283281784344350578e-21
3.995708542713568022e+03	7.410963549941243960e-22
4.071080402010050420e+03	2.349127142437194018e-21
4.146452261306532819e+03	6.668510612873045073e-19
4.221824120603015217e+03	4.961307663019503938e-21
4.297195979899497615e+03	1.204882007329752514e-21
4.372567839195980014e+03	6.823642012818643707e-22
4.447939698492462412e+03	6.599833668020642723e-22
4.523311557788944810e+03	1.294199294904985228e-20
4.598683417085427209e+03	9.784914638117998098e-21
4.674055276381909607e+03	5.424522754059455381e-21
4.749427135678392006e+03	2.497249322402506929e-21
4.824798994974874404e+03	4.902099928741479903e-22
4.900170854271356802e+03	7.394843573747531665e-22
4.975542713567839201e+03	3.843565485209651669e-21
5.050914572864321599e+03	6.415141077351300551e-20
5.126286432160803997e+03	1.126989779691551436e-19
5.201658291457286396e+03	1.579111765261883542e-21
5.277030150753768794e+03	4.059164049832829060e-22
5.352402010050251192e+03	1.883994789342271158e-22
5.427773869346733591e+03	1.326686157316693892e-22
5.503145728643215989e+03	9.060376074232806938e-23
5.578517587939698387e+03	1.230482630690398387e-22
5.653889447236180786e+03	3.543987470688179311e-22
5.729261306532663184e+03	4.986678178602923680e-21
